,dwave1,dstrength1
1,4.998281499999962,0.0027
2,46.504995899999926,0.0054
3,61.48955999999987,0.008400000000000001
4,79.01559149999991,0.010500000000000002
5,91.91143559999989,0.012000000000000002
6,109.77508829999988,0.013800000000000002
7,122.56788699999993,0.017900000000000003
8,141.80633189999992,0.018500000000000003
9,164.2102465999999,0.0193
10,195.83133689999988,0.020800000000000003
11,213.2846705999999,0.021500000000000002
12,232.70763869999996,0.0256
13,250.81594799999993,0.0335
14,251.56714039999997,0.035500000000000004
15,254.65160449999996,0.038200000000000005
16,291.96484780000003,0.03950000000000001
17,291.9868858,0.041400000000000006
18,293.44504900000004,0.042800000000000005
19,349.63153220000004,0.043100000000000006
20,385.99552750000004,0.043300000000000005
21,413.57542440000003,0.044300000000000006
22,415.6108923,0.044300000000000006
23,430.83125809999996,0.045200000000000004
24,434.2145729999999,0.047200000000000006
25,468.91219099999995,0.050300000000000004
26,485.47050069999995,0.0529
27,503.8704131,0.0557
28,516.0683859999999,0.0571
29,532.2298058999999,0.0591
30,549.6264684999999,0.0593
31,582.8573654999998,0.063
32,587.3156695999998,0.0634
33,597.7786483999997,0.0648
34,603.7288768999997,0.06709999999999999
35,621.1337560999997,0.06949999999999999
36,657.5897310999997,0.0731
37,680.8879149999996,0.0749
38,683.2610829999995,0.07759999999999999
39,690.0937420999995,0.0807
40,690.7310828999996,0.08159999999999999
41,711.7939841999996,0.08499999999999999
42,719.9814201999997,0.08729999999999999
43,731.6570225999997,0.08969999999999999
44,748.7229597999997,0.09149999999999998
45,760.0666676999997,0.09349999999999999
46,782.7793098999997,0.09619999999999998
47,796.0966345999997,0.09629999999999998
48,798.5843994999997,0.10509999999999999
49,808.5230722999996,0.10759999999999999
50,820.1986746999996,0.10999999999999999
51,848.0711887999996,0.11439999999999999
52,870.2656873999996,0.13199999999999998
53,900.7924883999996,0.13369999999999999
54,943.5693462999996,0.13499999999999998
55,950.2291543999995,0.13559999999999997
56,952.0758104999995,0.13579999999999998
57,962.7133232999995,0.13579999999999998
58,968.6852817999995,0.13609999999999997
59,973.0765847999995,0.13649999999999998
60,977.3123095999995,0.13649999999999998
61,987.0497198999994,0.13779999999999998
62,991.1470312999994,0.13789999999999997
63,1000.9544624999994,0.13919999999999996
64,1007.5542276999994,0.14129999999999995
65,1009.3416725999994,0.14199999999999996
66,1025.4174015999993,0.14259999999999995
67,1039.6191708999993,0.14579999999999996
68,1052.0787065999994,0.14809999999999995
69,1065.1098006999994,0.14919999999999994
70,1071.5466601999992,0.15059999999999996
71,1092.5299288999993,0.15099999999999997
72,1106.913295799999,0.15119999999999997
73,1108.257304299999,0.15119999999999997
74,1119.308866599999,0.15149999999999997
75,1134.722000699999,0.15439999999999998
76,1164.051176599999,0.1546
77,1176.297594599999,0.15689999999999998
78,1177.801433399999,0.1571
79,1199.626423199999,0.1581
80,1215.446039499999,0.1603
81,1222.698416999999,0.17149999999999999
82,1266.877895899999,0.1734
83,1294.926817999999,0.1764
84,1295.313856799999,0.178
85,1331.579308299999,0.1832
86,1335.9482737999988,0.1849
87,1357.5271986999987,0.18610000000000002
88,1358.7799185999988,0.19030000000000002
89,1378.8381197999988,0.19390000000000002
90,1433.9686621999988,0.19860000000000003
91,1446.9725857999988,0.20000000000000004
92,1459.503500599999,0.20050000000000004
93,1460.277469199999,0.20870000000000005
94,1528.826493999999,0.21170000000000005
95,1560.2436724999989,0.21420000000000006
96,1579.276455799999,0.21460000000000007
97,1598.6203486999989,0.21660000000000007
98,1615.804461799999,0.21760000000000007
99,1643.853146999999,0.21940000000000007
100,1687.4533072999989,0.22110000000000007
